"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別" 
112,0003,國立臺灣大學,09151132,物理治療學系四年制,D 日,B 學士,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,30 臺北市,1 一般
112,0003,國立臺灣大學,09152133,職能治療學系,D 日,D 博士,17,6,11,0,3,3,1,1,2,0,1,0,1,1,2,1,1,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09152133,職能治療學系,D 日,M 碩士,31,7,24,2,9,4,7,1,6,0,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09152133,職能治療學系,D 日,B 學士,145,31,114,4,26,12,19,5,29,9,32,0,0,0,0,0,0,1,8,30 臺北市,1 一般
112,0003,國立臺灣大學,09161129,藥學系,D 日,D 博士,19,11,8,2,2,1,2,4,2,3,1,0,0,1,1,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09161129,藥學系,D 日,M 碩士,49,17,32,8,15,6,15,2,2,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09161129,藥學系,D 日,B 學士,283,136,147,19,24,23,27,32,18,22,26,19,26,21,23,0,0,0,3,30 臺北市,1 一般
112,0003,國立臺灣大學,09161131,臨床藥學研究所,D 日,D 博士,9,4,5,0,2,2,0,1,0,0,3,0,0,0,0,1,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09161131,臨床藥學研究所,D 日,M 碩士,16,5,11,3,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191122,公共衛生碩士學位學程,D 日,M 碩士,82,21,61,8,21,6,24,6,13,1,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191122,公共衛生學系,D 日,B 學士,161,70,91,25,20,14,14,19,20,7,30,0,0,0,0,0,0,5,7,30 臺北市,1 一般
112,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,D 日,D 博士,65,35,30,5,6,5,6,6,4,6,4,5,3,5,1,3,6,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,D 日,M 碩士,70,19,51,6,21,9,20,3,8,1,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,N 職,M 碩士,13,4,9,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191127,健康政策與管理研究所,D 日,D 博士,59,26,33,5,7,3,6,7,5,6,6,2,3,2,2,1,4,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191127,健康政策與管理研究所,D 日,M 碩士,47,11,36,6,13,3,18,1,5,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191127,健康政策與管理研究所高階經營碩士在職專班,N 職,M 碩士,55,23,32,6,15,7,12,8,4,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191128,健康行為與社區科學研究所,D 日,M 碩士,33,9,24,3,8,4,7,0,8,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191157,食品安全與健康研究所,D 日,M 碩士,33,6,27,2,10,2,11,1,4,1,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191162,環境與職業健康科學研究所,D 日,D 博士,41,26,15,2,7,2,1,4,3,6,1,5,0,3,1,4,2,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191162,環境與職業健康科學研究所,D 日,M 碩士,79,21,58,8,23,11,21,1,9,1,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191163,全球衛生博士學位學程,D 日,D 博士,6,4,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09191163,全球衛生碩士學位學程,D 日,M 碩士,17,3,14,2,4,1,9,0,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09199141,毒理學研究所,D 日,D 博士,22,10,12,3,3,1,0,0,5,2,1,2,0,0,2,2,1,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09199141,毒理學研究所,D 日,M 碩士,20,9,11,5,4,3,4,1,2,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09199159,國際三校農業生技與健康醫療碩士學位學程,D 日,M 碩士,8,3,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09199170,智慧醫療與健康資訊碩士學位學程,D 日,M 碩士,15,10,5,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09231144,社會工作學系,D 日,D 博士,23,4,19,1,3,1,2,0,4,2,2,0,4,0,1,0,3,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09231144,社會工作學系,D 日,M 碩士,62,21,41,4,11,4,12,6,9,7,9,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,09231144,社會工作學系,D 日,B 學士,227,90,137,22,31,19,31,14,29,18,27,0,0,0,0,0,0,17,19,30 臺北市,1 一般
112,0003,國立臺灣大學,10152145,運動設施與健康管理碩士學位學程,D 日,M 碩士,39,22,17,3,11,9,4,6,1,4,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,10152171,國際體育運動事務學士學位學程,D 日,B 學士,24,11,13,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0003,國立臺灣大學,99999172,創新領域學士學位學程,D 日,B 學士,17,9,8,0,0,4,3,3,3,2,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
112,0004,國立臺灣師範大學,01111001,教育學系,D 日,D 博士,72,33,39,5,8,8,5,4,3,4,8,2,8,6,2,4,5,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系,D 日,M 碩士,80,27,53,7,10,6,21,6,14,8,8,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系,D 日,B 學士,273,80,193,18,46,15,40,21,47,18,40,0,0,0,0,0,0,8,20,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系課程領導與教學實踐碩士在職專班,N 職,M 碩士,27,7,20,6,18,0,0,0,0,0,0,1,2,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系學校行政教師碩士在職專班,N 職,M 碩士,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系教育領導與政策碩士在職專班,N 職,M 碩士,88,18,70,7,18,2,21,4,17,3,8,2,1,0,5,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111001,教育學系課程與教學領導碩士在職專班,N 職,M 碩士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01111088,科學—科技—工程—數學整合教育國際博士學位學程,D 日,D 博士,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,D 博士,40,17,23,3,4,2,5,3,4,5,2,0,4,3,4,1,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,M 碩士,54,11,43,2,12,4,8,2,13,3,10,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01113018,特殊教育學系,D 日,B 學士,170,42,128,9,35,12,31,8,28,9,28,0,0,0,0,0,0,4,6,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01113018,特殊教育學系身心障礙特教教學碩士在職專班,N 職,M 碩士,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01113018,特殊教育學系,N 職,M 碩士,89,13,76,3,24,3,19,3,11,1,15,3,7,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01114019,教育政策與行政研究所,D 日,M 碩士,46,12,34,4,10,3,9,2,8,3,7,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01115002,課程與教學研究所,D 日,D 博士,41,12,29,2,6,2,0,1,4,3,3,2,5,1,4,1,7,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01115002,課程與教學研究所,D 日,M 碩士,36,9,27,2,7,3,10,3,6,1,4,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01115006,科學教育研究所,D 日,D 博士,28,12,16,1,2,3,1,2,3,2,5,2,1,1,1,1,3,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01115006,科學教育研究所,D 日,M 碩士,62,36,26,13,7,10,8,7,8,6,3,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01116014,資訊教育研究所,D 日,D 博士,20,8,12,2,2,1,2,2,3,1,0,1,1,0,2,1,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01116014,資訊教育研究所,D 日,M 碩士,63,22,41,6,13,8,14,7,9,1,5,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01116079,學習科學學士學位學程,D 日,B 學士,70,34,36,7,8,9,8,10,6,4,10,0,0,0,0,0,0,4,4,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01118010,工業教育學系,D 日,M 碩士,84,59,25,22,7,20,7,9,7,8,4,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,D 博士,47,25,22,4,3,4,3,3,2,1,6,6,1,4,2,3,5,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,M 碩士,64,18,46,4,12,5,17,6,10,3,7,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,D 日,B 學士,368,146,222,33,56,38,45,34,54,30,50,0,0,0,0,0,0,11,17,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系學生事務碩士在職專班,N 職,M 碩士,25,11,14,0,0,8,4,0,0,2,10,0,0,1,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系活動領導碩士在職專班,N 職,M 碩士,33,12,21,0,1,9,18,1,0,0,1,0,1,2,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131009,社會教育學系,D 日,D 博士,33,9,24,1,3,0,6,5,2,0,4,0,3,1,4,2,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131009,社會教育學系,D 日,M 碩士,83,17,66,7,19,3,21,5,16,2,10,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131009,社會教育學系,D 日,B 學士,225,48,177,7,44,11,44,14,38,10,40,0,0,0,0,0,0,6,11,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131009,社會教育學系社會教育與文化行政碩士在職專班,N 職,M 碩士,55,8,47,4,19,0,0,3,13,0,4,1,11,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,D 日,M 碩士,67,18,49,4,16,8,18,3,10,3,5,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01131017,健康促進與衛生教育學系,D 日,B 學士,174,46,128,9,23,7,31,9,29,16,35,0,0,0,0,0,0,5,10,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141010,工業教育學系,D 日,D 博士,33,19,14,4,2,2,2,3,3,4,1,1,1,1,4,4,1,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141010,工業教育學系,D 日,B 學士,120,110,10,30,2,30,1,24,4,22,3,0,0,0,0,0,0,4,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141010,工業教育學系技職教育行政碩士在職專班,N 職,M 碩士,18,8,10,0,1,0,0,3,4,3,1,1,0,1,4,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141010,工業教育學系技職教育數位碩士在職專班,N 職,M 碩士,48,25,23,10,15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141010,工業教育學系科技應用管理碩士在職專班,N 職,M 碩士,56,31,25,14,9,9,12,3,3,1,1,4,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141017,健康促進與衛生教育學系,D 日,D 博士,59,32,27,6,5,5,5,7,4,3,5,4,2,4,5,3,1,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141017,健康促進與衛生教育學系健康促進與衛生教育碩士在職專班,N 職,M 碩士,110,13,97,3,28,5,24,2,25,0,12,0,3,3,5,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141087,體育與運動科學系,D 日,D 博士,119,73,46,11,10,10,9,10,11,10,6,9,3,10,5,13,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141087,體育與運動科學系,D 日,M 碩士,156,89,67,24,28,28,21,19,10,18,8,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141087,體育與運動科學系,D 日,B 學士,253,150,103,30,25,33,22,36,29,39,20,0,0,0,0,0,0,12,7,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141087,體育與運動科學系運動科學碩士在職專班,N 職,M 碩士,49,26,23,11,11,9,8,0,0,6,4,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141087,體育與運動科學系體育行政教師碩士在職專班,N 職,M 碩士,9,6,3,0,0,0,0,0,0,1,2,3,1,2,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141090,幼兒與家庭科學學系,D 日,D 博士,29,3,26,1,1,0,4,0,5,0,4,0,1,1,5,1,6,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141090,幼兒與家庭科學學系,D 日,M 碩士,73,6,67,2,18,2,18,1,20,1,11,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141090,幼兒與家庭科學學系,D 日,B 學士,316,39,277,6,67,6,65,13,56,10,55,0,0,0,0,0,0,4,34,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141090,幼兒與家庭科學學系幼兒教育碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141091,永續管理與環境教育研究所,D 日,D 博士,20,10,10,1,2,2,1,2,1,1,1,1,1,0,2,3,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01141091,永續管理與環境教育研究所,D 日,M 碩士,50,18,32,9,14,4,10,3,3,2,5,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199021,教育學院學士班,D 日,B 學士,44,6,38,4,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199021,教育學院創造力發展碩士在職專班,N 職,M 碩士,112,16,96,6,26,5,27,1,26,0,6,1,7,3,4,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,D 博士,45,20,25,0,8,4,2,3,3,3,3,4,4,1,3,5,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,M 碩士,89,29,60,9,25,8,23,7,11,5,1,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,D 日,B 學士,247,133,114,27,28,37,29,29,28,34,22,0,0,0,0,0,0,6,7,30 臺北市,3 師範
112,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系人力資源發展碩士在職專班,N 職,M 碩士,92,16,76,4,24,7,22,3,20,1,5,1,2,0,3,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02112037,設計學系,D 日,D 博士,36,18,18,4,2,3,3,4,0,1,5,2,1,2,2,2,5,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02112037,設計學系,D 日,M 碩士,82,15,67,6,20,3,24,3,16,3,7,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02112037,設計學系,D 日,B 學士,166,41,125,10,29,7,32,11,24,8,30,0,0,0,0,0,0,5,10,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02112037,設計學系設計創作碩士在職專班,N 職,M 碩士,75,27,48,8,17,8,18,1,6,4,2,6,2,0,3,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02131023,美術學系,D 日,D 博士,98,37,61,4,10,7,7,5,11,5,7,5,11,3,8,8,7,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02131023,美術學系,D 日,M 碩士,120,38,82,12,23,13,19,8,24,5,16,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02131023,美術學系,D 日,B 學士,201,48,153,8,35,13,35,8,36,13,31,0,0,0,0,0,0,6,16,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02131023,美術學系美術創作碩士在職專班,N 職,M 碩士,134,34,100,7,22,7,19,9,20,9,19,1,14,1,6,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02131023,美術學系藝術行政暨管理碩士在職專班,N 職,M 碩士,40,9,31,1,7,3,5,2,9,1,6,0,2,2,2,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151024,音樂學系,D 日,D 博士,32,15,17,2,7,4,1,4,1,1,2,3,1,0,0,1,5,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151024,音樂學系,D 日,M 碩士,137,41,96,12,32,9,29,15,20,5,15,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151024,音樂學系,D 日,B 學士,255,78,177,23,43,14,38,18,46,18,40,0,0,0,0,0,0,5,10,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151024,音樂學系流行音樂產學應用碩士在職專班,N 職,M 碩士,114,75,39,13,17,19,11,22,7,13,3,7,1,1,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151024,音樂學系,N 職,M 碩士,79,21,58,6,5,8,14,3,22,3,8,0,3,1,6,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02151025,民族音樂研究所,D 日,M 碩士,53,10,43,5,9,2,14,2,15,1,5,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02152027,表演藝術研究所,D 日,M 碩士,93,24,69,7,19,9,21,5,20,3,9,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02152027,表演藝術學士學位學程,D 日,B 學士,96,16,80,4,17,2,21,3,17,4,15,0,0,0,0,0,0,3,10,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02191026,藝術史研究所,D 日,M 碩士,60,11,49,2,14,6,13,3,11,0,11,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02221035,歷史學系,D 日,D 博士,17,11,6,2,1,0,0,2,0,1,0,3,1,0,1,3,3,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02221035,歷史學系,D 日,M 碩士,88,58,30,10,10,15,1,9,13,24,6,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02221035,歷史學系,D 日,B 學士,237,128,109,32,30,33,22,29,25,21,24,0,0,0,0,0,0,13,8,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02221036,臺灣史研究所,D 日,M 碩士,50,29,21,10,4,10,7,5,8,4,2,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02299045,歐洲文化與觀光研究所,D 日,M 碩士,47,7,40,2,10,1,12,3,9,1,9,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02311033,英語學系,D 日,D 博士,40,16,24,3,5,3,6,2,2,2,3,2,3,2,2,2,3,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02311033,英語學系,D 日,M 碩士,172,65,107,21,25,13,26,14,28,17,28,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02311033,英語學系,D 日,B 學士,338,110,228,33,46,28,51,17,66,21,49,0,0,0,0,0,0,11,16,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02311033,英語學系英語教學碩士在職專班,N 職,M 碩士,41,13,28,0,0,5,9,1,2,4,14,2,0,1,3,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02312034,翻譯研究所,D 日,D 博士,35,16,19,3,3,2,3,1,3,1,2,4,1,3,5,2,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02312034,翻譯研究所,D 日,M 碩士,87,28,59,9,22,5,18,5,11,9,8,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02312034,翻譯研究所軍事口譯碩士在職專班,N 職,M 碩士,11,7,4,4,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02313005,華語文教學系,D 日,D 博士,63,9,54,2,14,2,13,1,8,1,11,2,1,0,2,1,5,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02313005,華語文教學系,D 日,M 碩士,213,33,180,7,57,11,46,9,43,6,34,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02313005,華語文教學系,D 日,B 學士,410,77,333,21,68,16,79,17,73,16,82,0,0,0,0,0,0,7,31,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02313005,華語文教學系海外華語師資數位碩士在職專班,N 職,M 碩士,75,11,64,4,27,5,17,1,14,0,4,1,2,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,D 博士,32,14,18,2,2,2,5,3,1,1,2,3,5,2,1,1,2,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,M 碩士,60,26,34,6,12,6,8,4,9,10,5,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02321028,臺灣語文學系,D 日,B 學士,96,42,54,14,15,9,12,8,13,6,10,0,0,0,0,0,0,5,4,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02322029,國文學系,D 日,D 博士,50,26,24,2,4,6,4,7,0,2,1,2,2,3,7,4,6,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02322029,國文學系,D 日,M 碩士,94,33,61,6,14,9,25,10,13,8,9,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02322029,國文學系,D 日,B 學士,438,117,321,34,72,29,70,25,70,22,79,0,0,0,0,0,0,7,30,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02322029,國文學系,N 職,M 碩士,48,9,39,3,12,2,9,3,5,1,7,0,5,0,1,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,02322029,國文學系國文教學碩士在職專班,N 職,M 碩士,44,4,40,1,7,0,3,0,7,0,9,2,11,1,3,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03121039,政治學研究所,D 日,D 博士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03122042,東亞學系國家安全與國際事務研究碩士在職專班,N 職,M 碩士,25,11,14,9,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,D 博士,69,21,48,5,4,5,8,2,10,1,4,5,11,1,7,2,4,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,M 碩士,128,30,98,4,34,9,25,10,25,7,14,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,D 日,B 學士,190,42,148,9,33,6,39,9,31,13,36,0,0,0,0,0,0,5,9,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,N 職,M 碩士,76,8,68,2,21,3,19,1,7,2,12,0,6,0,3,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03131089,成癮防制碩士在職學位學程,N 職,M 碩士,40,15,25,6,14,9,11,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03142041,地理學系,D 日,D 博士,25,9,16,2,1,2,1,2,2,2,4,0,2,0,3,1,3,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03142041,地理學系,D 日,M 碩士,66,40,26,14,8,18,9,5,9,3,0,0,0,0,0,0,0,0,0,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03142041,地理學系,D 日,B 學士,337,170,167,35,42,43,38,45,37,32,42,0,0,0,0,0,0,15,8,30 臺北市,3 師範
112,0004,國立臺灣師範大學,03142041,地理學系空間資訊碩士在職專班,N 職,M 碩士,36,19,17,7,11,0,0,4,1,1,1,5,3,2,1,0,0,0,0,30 臺北市,3 師範
